Barcode_plot,uri,Date event,Category,Subject,Content
385/DZ_PG_72/ZM4398/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000385,20/09/2017,Operation,Harvesting,
386/DZ_PG_30/ZM4361/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000386,19/05/2017,Operation,Sowing,
386/DZ_PG_30/ZM4361/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000386,25/05/2017,Expert Annotation,Emergence,
386/DZ_PG_30/ZM4361/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000386,28/05/2017,Expert Annotation,3 leaf stage,
386/DZ_PG_30/ZM4361/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000386,07/07/2017,Expert Annotation,Anthesis time,
386/DZ_PG_30/ZM4361/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000386,13/07/2017,Expert Annotation,Silking time,
386/DZ_PG_30/ZM4361/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000386,20/09/2017,Operation,Harvesting,
387/DZ_PG_23/ZM4388/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000387,19/05/2017,Operation,Sowing,
387/DZ_PG_23/ZM4388/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000387,25/05/2017,Expert Annotation,Emergence,
387/DZ_PG_23/ZM4388/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000387,28/05/2017,Expert Annotation,3 leaf stage,
387/DZ_PG_23/ZM4388/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000387,13/07/2017,Expert Annotation,Anthesis time,
387/DZ_PG_23/ZM4388/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000387,18/07/2017,Expert Annotation,Silking time,
387/DZ_PG_23/ZM4388/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000387,20/09/2017,Operation,Harvesting,
388/DZ_PG_05/ZM4357/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000388,19/05/2017,Operation,Sowing,
388/DZ_PG_05/ZM4357/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000388,25/05/2017,Expert Annotation,Emergence,
388/DZ_PG_05/ZM4357/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000388,28/05/2017,Expert Annotation,3 leaf stage,
388/DZ_PG_05/ZM4357/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000388,12/07/2017,Expert Annotation,Anthesis time,
388/DZ_PG_05/ZM4357/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000388,20/07/2017,Expert Annotation,Silking time,
388/DZ_PG_05/ZM4357/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000388,20/09/2017,Operation,Harvesting,
389/DZ_PG_66/ZM4391/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000389,19/05/2017,Operation,Sowing,
389/DZ_PG_66/ZM4391/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000389,25/05/2017,Expert Annotation,Emergence,
389/DZ_PG_66/ZM4391/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000389,28/05/2017,Expert Annotation,3 leaf stage,
389/DZ_PG_66/ZM4391/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000389,16/07/2017,Expert Annotation,Anthesis time,
389/DZ_PG_66/ZM4391/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000389,20/07/2017,Expert Annotation,Silking time,
389/DZ_PG_66/ZM4391/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000389,20/09/2017,Operation,Harvesting,
39/DZ_PG_23/ZM4388/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000039,19/05/2017,Operation,Sowing,
39/DZ_PG_23/ZM4388/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000039,25/05/2017,Expert Annotation,Emergence,
39/DZ_PG_23/ZM4388/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000039,28/05/2017,Expert Annotation,3 leaf stage,
39/DZ_PG_23/ZM4388/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000039,12/07/2017,Expert Annotation,Anthesis time,
39/DZ_PG_23/ZM4388/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000039,10/07/2017,Expert Annotation,Silking time,
39/DZ_PG_23/ZM4388/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000039,22/09/2017,Operation,Harvesting,
390/DZ_PG_51/ZM4350/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000390,19/05/2017,Operation,Sowing,
390/DZ_PG_51/ZM4350/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000390,25/05/2017,Expert Annotation,Emergence,
390/DZ_PG_51/ZM4350/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000390,28/05/2017,Expert Annotation,3 leaf stage,
390/DZ_PG_51/ZM4350/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000390,11/07/2017,Expert Annotation,Anthesis time,
390/DZ_PG_51/ZM4350/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000390,19/07/2017,Expert Annotation,Silking time,
390/DZ_PG_51/ZM4350/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000390,20/09/2017,Operation,Harvesting,
4/DZ_PG_66/ZM4391/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000004,19/05/2017,Operation,Sowing,
4/DZ_PG_66/ZM4391/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000004,25/05/2017,Expert Annotation,Emergence,
4/DZ_PG_66/ZM4391/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000004,28/05/2017,Expert Annotation,3 leaf stage,
4/DZ_PG_66/ZM4391/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000004,12/07/2017,Expert Annotation,Anthesis time,
4/DZ_PG_66/ZM4391/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000004,12/07/2017,Expert Annotation,Silking time,
4/DZ_PG_66/ZM4391/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000004,22/09/2017,Operation,Harvesting,
40/DZ_PG_09/ZM4368/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000040,19/05/2017,Operation,Sowing,
40/DZ_PG_09/ZM4368/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000040,25/05/2017,Expert Annotation,Emergence,
40/DZ_PG_09/ZM4368/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000040,28/05/2017,Expert Annotation,3 leaf stage,
40/DZ_PG_09/ZM4368/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000040,06/07/2017,Expert Annotation,Anthesis time,
40/DZ_PG_09/ZM4368/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000040,08/07/2017,Expert Annotation,Silking time,
40/DZ_PG_09/ZM4368/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000040,22/09/2017,Operation,Harvesting,
41/DZ_PG_01/ZM4381/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000041,19/05/2017,Operation,Sowing,
41/DZ_PG_01/ZM4381/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000041,25/05/2017,Expert Annotation,Emergence,
41/DZ_PG_01/ZM4381/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000041,28/05/2017,Expert Annotation,3 leaf stage,
41/DZ_PG_01/ZM4381/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000041,11/07/2017,Expert Annotation,Anthesis time,
41/DZ_PG_01/ZM4381/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000041,10/07/2017,Expert Annotation,Silking time,
41/DZ_PG_01/ZM4381/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000041,22/09/2017,Operation,Harvesting,
42/DZ_PG_68/ZM4395/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000042,19/05/2017,Operation,Sowing,
42/DZ_PG_68/ZM4395/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000042,25/05/2017,Expert Annotation,Emergence,
42/DZ_PG_68/ZM4395/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000042,28/05/2017,Expert Annotation,3 leaf stage,
42/DZ_PG_68/ZM4395/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000042,13/07/2017,Expert Annotation,Anthesis time,
42/DZ_PG_68/ZM4395/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000042,12/07/2017,Expert Annotation,Silking time,
42/DZ_PG_68/ZM4395/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000042,22/09/2017,Operation,Harvesting,
43/DZ_PG_39/ZM4371/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000043,19/05/2017,Operation,Sowing,
43/DZ_PG_39/ZM4371/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000043,25/05/2017,Expert Annotation,Emergence,
43/DZ_PG_39/ZM4371/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000043,28/05/2017,Expert Annotation,3 leaf stage,
43/DZ_PG_39/ZM4371/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000043,07/07/2017,Expert Annotation,Anthesis time,
43/DZ_PG_39/ZM4371/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000043,09/07/2017,Expert Annotation,Silking time,
43/DZ_PG_39/ZM4371/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000043,22/09/2017,Operation,Harvesting,
44/DZ_PG_34/ZM4384/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000044,19/05/2017,Operation,Sowing,
44/DZ_PG_34/ZM4384/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000044,25/05/2017,Expert Annotation,Emergence,
44/DZ_PG_34/ZM4384/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000044,28/05/2017,Expert Annotation,3 leaf stage,
44/DZ_PG_34/ZM4384/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000044,12/07/2017,Expert Annotation,Anthesis time,
44/DZ_PG_34/ZM4384/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000044,12/07/2017,Expert Annotation,Silking time,
44/DZ_PG_34/ZM4384/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000044,22/09/2017,Operation,Harvesting,
45/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000045,19/05/2017,Operation,Sowing,
45/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000045,25/05/2017,Expert Annotation,Emergence,
45/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000045,28/05/2017,Expert Annotation,3 leaf stage,
45/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000045,13/07/2017,Expert Annotation,Anthesis time,
45/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000045,13/07/2017,Expert Annotation,Silking time,
45/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000045,22/09/2017,Operation,Harvesting,
46/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000046,19/05/2017,Operation,Sowing,
46/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000046,25/05/2017,Expert Annotation,Emergence,
46/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000046,28/05/2017,Expert Annotation,3 leaf stage,
46/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000046,00/01/1900,Expert Annotation,Anthesis time,
46/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000046,00/01/1900,Expert Annotation,Silking time,
46/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000046,22/09/2017,Operation,Harvesting,
47/DZ_PG_36/ZM4372/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000047,19/05/2017,Operation,Sowing,
47/DZ_PG_36/ZM4372/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000047,25/05/2017,Expert Annotation,Emergence,
47/DZ_PG_36/ZM4372/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000047,28/05/2017,Expert Annotation,3 leaf stage,
47/DZ_PG_36/ZM4372/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000047,09/07/2017,Expert Annotation,Anthesis time,
47/DZ_PG_36/ZM4372/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000047,12/07/2017,Expert Annotation,Silking time,
47/DZ_PG_36/ZM4372/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000047,22/09/2017,Operation,Harvesting,
48/DZ_PG_41/ZM4378/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000048,19/05/2017,Operation,Sowing,
48/DZ_PG_41/ZM4378/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000048,25/05/2017,Expert Annotation,Emergence,
48/DZ_PG_41/ZM4378/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000048,28/05/2017,Expert Annotation,3 leaf stage,
48/DZ_PG_41/ZM4378/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000048,13/07/2017,Expert Annotation,Anthesis time,
48/DZ_PG_41/ZM4378/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000048,12/07/2017,Expert Annotation,Silking time,
48/DZ_PG_41/ZM4378/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000048,22/09/2017,Operation,Harvesting,
49/DZ_PG_07/ZM4351/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000049,19/05/2017,Operation,Sowing,
49/DZ_PG_07/ZM4351/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000049,25/05/2017,Expert Annotation,Emergence,
49/DZ_PG_07/ZM4351/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000049,28/05/2017,Expert Annotation,3 leaf stage,
49/DZ_PG_07/ZM4351/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000049,07/07/2017,Expert Annotation,Anthesis time,
49/DZ_PG_07/ZM4351/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000049,09/07/2017,Expert Annotation,Silking time,
49/DZ_PG_07/ZM4351/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000049,22/09/2017,Operation,Harvesting,
5/DZ_PG_20/ZM4344/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000005,19/05/2017,Operation,Sowing,
5/DZ_PG_20/ZM4344/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000005,25/05/2017,Expert Annotation,Emergence,
5/DZ_PG_20/ZM4344/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000005,28/05/2017,Expert Annotation,3 leaf stage,
5/DZ_PG_20/ZM4344/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000005,09/07/2017,Expert Annotation,Anthesis time,
5/DZ_PG_20/ZM4344/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000005,12/07/2017,Expert Annotation,Silking time,
5/DZ_PG_20/ZM4344/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000005,22/09/2017,Operation,Harvesting,
50/DZ_PG_62/ZM4393/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000050,19/05/2017,Operation,Sowing,
50/DZ_PG_62/ZM4393/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000050,25/05/2017,Expert Annotation,Emergence,
50/DZ_PG_62/ZM4393/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000050,28/05/2017,Expert Annotation,3 leaf stage,
50/DZ_PG_62/ZM4393/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000050,13/07/2017,Expert Annotation,Anthesis time,
50/DZ_PG_62/ZM4393/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000050,13/07/2017,Expert Annotation,Silking time,
50/DZ_PG_62/ZM4393/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000050,22/09/2017,Operation,Harvesting,
51/DZ_PG_52/ZM4370/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000051,19/05/2017,Operation,Sowing,
51/DZ_PG_52/ZM4370/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000051,25/05/2017,Expert Annotation,Emergence,
51/DZ_PG_52/ZM4370/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000051,28/05/2017,Expert Annotation,3 leaf stage,
51/DZ_PG_52/ZM4370/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000051,12/07/2017,Expert Annotation,Anthesis time,
51/DZ_PG_52/ZM4370/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000051,12/07/2017,Expert Annotation,Silking time,
51/DZ_PG_52/ZM4370/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000051,22/09/2017,Operation,Harvesting,
52/DZ_PG_55/ZM4355/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000052,19/05/2017,Operation,Sowing,
52/DZ_PG_55/ZM4355/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000052,25/05/2017,Expert Annotation,Emergence,
52/DZ_PG_55/ZM4355/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000052,28/05/2017,Expert Annotation,3 leaf stage,
52/DZ_PG_55/ZM4355/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000052,08/07/2017,Expert Annotation,Anthesis time,
52/DZ_PG_55/ZM4355/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000052,09/07/2017,Expert Annotation,Silking time,
52/DZ_PG_55/ZM4355/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000052,22/09/2017,Operation,Harvesting,
53/DZ_PG_13/ZM4379/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000053,19/05/2017,Operation,Sowing,
53/DZ_PG_13/ZM4379/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000053,25/05/2017,Expert Annotation,Emergence,
53/DZ_PG_13/ZM4379/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000053,28/05/2017,Expert Annotation,3 leaf stage,
53/DZ_PG_13/ZM4379/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000053,13/07/2017,Expert Annotation,Anthesis time,
53/DZ_PG_13/ZM4379/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000053,14/07/2017,Expert Annotation,Silking time,
53/DZ_PG_13/ZM4379/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000053,22/09/2017,Operation,Harvesting,
54/DZ_PG_45/ZM4385/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000054,19/05/2017,Operation,Sowing,
54/DZ_PG_45/ZM4385/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000054,25/05/2017,Expert Annotation,Emergence,
54/DZ_PG_45/ZM4385/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000054,28/05/2017,Expert Annotation,3 leaf stage,
54/DZ_PG_45/ZM4385/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000054,12/07/2017,Expert Annotation,Anthesis time,
54/DZ_PG_45/ZM4385/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000054,10/07/2017,Expert Annotation,Silking time,
54/DZ_PG_45/ZM4385/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000054,22/09/2017,Operation,Harvesting,
55/DZ_PG_11/ZM4386/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000055,19/05/2017,Operation,Sowing,
55/DZ_PG_11/ZM4386/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000055,25/05/2017,Expert Annotation,Emergence,
55/DZ_PG_11/ZM4386/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000055,28/05/2017,Expert Annotation,3 leaf stage,
55/DZ_PG_11/ZM4386/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000055,12/07/2017,Expert Annotation,Anthesis time,
55/DZ_PG_11/ZM4386/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000055,10/07/2017,Expert Annotation,Silking time,
55/DZ_PG_11/ZM4386/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000055,22/09/2017,Operation,Harvesting,
56/DZ_PG_05/ZM4357/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000056,19/05/2017,Operation,Sowing,
56/DZ_PG_05/ZM4357/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000056,25/05/2017,Expert Annotation,Emergence,
56/DZ_PG_05/ZM4357/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000056,28/05/2017,Expert Annotation,3 leaf stage,
56/DZ_PG_05/ZM4357/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000056,09/07/2017,Expert Annotation,Anthesis time,
56/DZ_PG_05/ZM4357/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000056,10/07/2017,Expert Annotation,Silking time,
56/DZ_PG_05/ZM4357/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000056,22/09/2017,Operation,Harvesting,
57/DZ_PG_27/ZM4354/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000057,19/05/2017,Operation,Sowing,
57/DZ_PG_27/ZM4354/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000057,25/05/2017,Expert Annotation,Emergence,
57/DZ_PG_27/ZM4354/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000057,28/05/2017,Expert Annotation,3 leaf stage,
57/DZ_PG_27/ZM4354/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000057,09/07/2017,Expert Annotation,Anthesis time,
57/DZ_PG_27/ZM4354/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000057,10/07/2017,Expert Annotation,Silking time,
57/DZ_PG_27/ZM4354/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000057,22/09/2017,Operation,Harvesting,
58/DZ_PG_35/ZM4358/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000058,19/05/2017,Operation,Sowing,
58/DZ_PG_35/ZM4358/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000058,25/05/2017,Expert Annotation,Emergence,
58/DZ_PG_35/ZM4358/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000058,28/05/2017,Expert Annotation,3 leaf stage,
58/DZ_PG_35/ZM4358/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000058,09/07/2017,Expert Annotation,Anthesis time,
58/DZ_PG_35/ZM4358/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000058,10/07/2017,Expert Annotation,Silking time,
58/DZ_PG_35/ZM4358/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000058,22/09/2017,Operation,Harvesting,
59/DZ_PG_44/ZM4369/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000059,19/05/2017,Operation,Sowing,
59/DZ_PG_44/ZM4369/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000059,25/05/2017,Expert Annotation,Emergence,
59/DZ_PG_44/ZM4369/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000059,28/05/2017,Expert Annotation,3 leaf stage,
59/DZ_PG_44/ZM4369/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000059,10/07/2017,Expert Annotation,Anthesis time,
59/DZ_PG_44/ZM4369/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000059,10/07/2017,Expert Annotation,Silking time,
59/DZ_PG_44/ZM4369/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000059,22/09/2017,Operation,Harvesting,
6/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000006,19/05/2017,Operation,Sowing,
6/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000006,25/05/2017,Expert Annotation,Emergence,
6/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000006,28/05/2017,Expert Annotation,3 leaf stage,
6/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000006,13/07/2017,Expert Annotation,Anthesis time,
